R,qr,qt,w
2.925127e+01,-8.631243e-01,1.512723e+00,1.615912e+02
5.903511e+01,1.353616e-01,3.142830e+00,5.619367e+02
2.974317e+01,-2.003819e+00,5.528182e-01,1.550346e+02
1.107709e+02,-1.360719e+00,1.815351e+00,9.819833e+03
1.754773e+01,2.650711e-01,3.854551e+00,9.927021e+01
4.163752e+01,-2.360822e-01,1.487232e+00,2.719319e+02
1.165445e+02,-8.271820e-01,1.438876e+00,9.809194e+03
5.566455e+01,1.281296e+00,3.558526e+00,4.129970e+02
1.046127e+02,5.759025e-01,2.171684e+00,9.892222e+03
1.000039e+02,-7.374412e+00,4.087689e+00,9.847159e+03
3.016686e+01,-5.607377e-01,3.235676e+00,1.319372e+02
4.004653e+01,-1.515485e+00,1.928988e+00,2.034346e+02
4.217726e+01,2.870758e+00,4.321880e+00,2.068845e+02
2.547025e+01,-1.447953e+00,1.161774e+00,1.436013e+02
2.624850e+01,4.804653e-01,3.212444e+00,1.153540e+02
4.053701e+01,-6.873399e-01,3.782968e+00,1.910438e+02
1.218144e+01,-2.368490e+00,3.140377e+00,9.527616e+01
8.267336e+01,-3.450616e+00,3.998904e+00,9.983088e+03
5.597461e+01,2.558584e-01,3.994433e+00,4.360083e+02
3.299255e+01,-8.919306e-01,2.882632e+00,1.459878e+02
1.925425e+01,5.398755e-01,2.062619e+00,1.064182e+02
4.196786e+01,-2.104095e+00,3.530265e+00,2.090581e+02
2.193502e+01,1.426200e+00,3.174485e+00,1.029005e+02
1.394697e+02,2.074351e+00,5.965595e+00,9.848056e+03
1.376248e+02,-7.891350e-01,2.189490e+00,9.795706e+03
6.108806e+01,5.044747e-01,1.462890e+00,9.435072e+02
3.481327e+01,5.915032e-02,2.853535e+00,1.513587e+02
1.046599e+02,-1.766544e+00,3.691891e+00,9.874711e+03
3.435394e+01,-1.625806e+00,2.014234e+00,1.614005e+02
1.038509e+01,1.954068e+00,3.566835e+00,9.038005e+01
1.090291e+02,1.636213e+00,3.068634e+00,9.884837e+03
6.321081e+01,3.783346e+00,5.796990e-01,6.972135e+02
1.085406e+02,2.011244e+00,2.825006e+00,9.859534e+03
4.512546e+01,1.999914e-01,1.851476e+00,2.697147e+02
6.500658e+01,-3.996191e-01,2.533566e+00,1.153188e+03
4.392816e+01,1.158825e+00,1.134737e+00,2.452700e+02
1.969674e+01,5.784455e-01,3.992083e+00,1.032590e+02
9.359745e+01,2.330769e+00,3.632373e+00,9.794470e+03
8.015714e+01,3.971738e+00,8.820389e-01,8.805459e+03
1.143818e+02,-1.028653e+00,1.866423e+00,9.822382e+03
4.688396e+01,-1.254408e+00,2.816849e+00,2.607216e+02
1.178705e+02,-1.163319e+00,1.356624e+00,9.778750e+03
1.131453e+01,-6.578990e-01,3.546487e+00,9.165600e+01
3.132619e+01,-2.949271e+00,1.314570e+00,1.440234e+02
4.187236e+01,-2.441586e+00,2.071624e+00,2.097924e+02
1.387750e+02,1.872928e+00,2.382159e+00,9.912095e+03
5.865262e+01,-1.065999e+00,3.866554e+00,5.470545e+02
6.340179e+01,2.974887e+00,3.265712e+00,7.881773e+02
4.612529e+01,1.412265e+00,2.528178e+00,2.277585e+02
5.286884e+01,8.132744e-01,4.220887e+00,3.530335e+02
4.974095e+01,-2.510325e+00,2.001111e+00,3.094933e+02
3.799734e+01,6.980617e-01,2.266848e+00,1.709257e+02
3.916590e+01,-4.107066e+00,6.287992e+00,2.394008e+02
1.346724e+02,-1.162970e+00,1.399352e+00,9.752294e+03
3.482791e+01,1.179500e+00,1.995406e+00,1.478627e+02
1.958338e+01,1.164501e-02,8.391050e-01,2.098664e+02
4.721847e+01,2.372760e+00,1.572541e+00,2.230433e+02
1.182813e+02,1.577325e+00,2.849678e+00,9.899473e+03
4.348738e+01,6.485683e-01,4.185352e+00,2.140341e+02
2.567826e+01,4.811284e-01,2.929424e+00,1.137932e+02
1.182039e+02,-7.095064e-01,5.626645e+00,9.855429e+03
1.359164e+02,1.179560e+00,4.608085e+00,9.847436e+03
4.689511e+01,-6.243984e+00,1.987075e+00,3.126062e+02
4.479246e+01,1.587753e+00,1.909926e+00,2.126667e+02
6.535238e+01,1.221640e+00,2.399916e+00,1.110558e+03
2.089551e+01,-4.601011e-01,1.240457e+00,1.548425e+02
3.896109e+01,2.642569e-01,4.775740e+00,1.850278e+02
3.199425e+01,-1.117305e+00,3.550008e+00,1.416638e+02
5.876112e+01,8.328723e-01,4.498707e-01,1.011698e+03
6.687371e+01,-2.015833e+00,5.271532e-01,1.800731e+03
5.655639e+01,8.345644e-02,1.882455e+00,5.607767e+02
4.670570e+01,-8.768261e-01,1.103536e+00,3.876057e+02
6.601676e+01,-9.985386e-03,1.611375e+00,1.805992e+03
8.752638e+01,4.504018e-01,1.493880e+00,9.817555e+03
5.676808e+01,-9.590672e-01,1.471622e+00,6.319848e+02
4.056560e+01,-2.027537e+00,3.185340e+00,1.956548e+02
3.303594e+01,-1.650295e+00,2.157780e+00,1.523626e+02
5.655813e+01,-2.739133e+00,7.598638e-01,4.993734e+02
4.801584e+01,-1.007225e+00,4.755772e-01,5.203002e+02
2.140805e+01,3.702697e+00,3.199368e+00,1.081907e+02
2.898782e+01,-1.149908e+00,4.380464e+00,1.344130e+02
2.404735e+01,-8.652338e-01,4.149000e+00,1.165105e+02
2.804785e+01,-1.932868e+00,3.896017e+00,1.311338e+02
3.999437e+01,-1.677489e+00,2.616960e+00,1.916552e+02
2.294423e+01,-1.122861e+00,6.433638e+00,1.365483e+02
6.284516e+01,-9.812894e-01,2.647650e+00,8.609840e+02
2.895029e+01,-9.056036e-01,3.111371e+00,1.285984e+02
5.720934e+01,8.019134e-01,8.186113e-01,7.738816e+02
3.753010e+01,1.017227e+00,1.633286e+00,1.753944e+02
3.589601e+01,-7.850966e-02,1.433169e+00,2.186627e+02
4.852335e+01,-1.741207e+00,1.375070e+00,3.227279e+02
1.308638e+02,-2.212147e+00,4.028894e+00,9.796512e+03
4.332589e+01,-2.386112e+00,1.948634e+00,2.248132e+02
2.863054e+01,-1.084702e+00,2.411819e+00,1.318324e+02
6.207708e+01,-3.175338e-01,6.028132e+00,8.055708e+02
9.582248e+01,2.947888e-01,3.788786e+00,9.929361e+03
2.699053e+01,4.104990e+00,5.808736e+00,1.510308e+02
5.215301e+01,-3.251042e+00,1.889308e+00,3.546899e+02
4.032066e+01,2.667409e-01,2.054437e+00,2.031724e+02
5.704744e+01,8.643763e-01,3.362437e+00,4.627463e+02
6.311407e+01,-2.264565e-01,1.976308e+00,1.042748e+03
2.627357e+01,1.849555e-01,8.081952e-01,2.408335e+02
8.693826e+01,-1.142448e-01,1.134282e+00,9.969473e+03
6.773721e+01,6.512645e-01,1.860869e+00,2.012002e+03
1.295835e+02,-2.546597e+00,2.959788e+00,9.761370e+03
6.164654e+01,3.149348e+00,3.760478e+00,6.789654e+02
4.830059e+01,4.442854e-01,3.719395e+00,2.674609e+02
5.369585e+01,1.854476e+00,5.285728e+00,3.999378e+02
3.030769e+01,1.427157e+00,4.337935e+00,1.338918e+02
2.723888e+01,1.187265e+00,2.341377e+00,1.158474e+02
1.287449e+02,3.961390e+00,8.420365e-01,9.660877e+03
7.503126e+01,-8.031676e-01,2.805615e+00,1.012693e+04
1.166449e+02,-1.164710e+00,9.131659e-01,9.768454e+03
4.285272e+01,5.216808e+00,6.369433e+00,2.762409e+02
1.013182e+02,-2.309070e+00,3.403530e-01,9.905197e+03
1.831094e+01,1.347574e+00,8.749451e-01,1.131707e+02
3.533569e+01,1.978055e+00,1.189220e+00,1.398443e+02
3.346389e+01,-2.824661e+00,4.843263e+00,1.684071e+02
2.729092e+01,-1.387634e+00,6.889573e+00,1.574372e+02
2.700036e+01,1.529439e+00,5.656945e-01,1.282269e+02
2.341870e+01,-8.628689e-01,3.970378e+00,1.139045e+02
1.646629e+01,-1.702004e+00,3.258247e+00,9.973211e+01
5.386437e+01,1.031971e+00,3.369739e+00,3.656552e+02
1.350974e+02,2.560674e+00,2.587298e+00,9.910588e+03
5.333740e+01,1.634340e+00,1.476281e+00,3.558059e+02
4.740335e+01,4.364524e-01,4.531361e-01,6.646229e+02
4.154736e+01,-1.617506e+00,2.661724e+00,2.041931e+02
2.768514e+01,6.646154e-01,2.350558e+00,1.219137e+02
4.025029e+01,-1.150800e+00,9.817143e-01,2.722493e+02
7.112161e+01,-2.229519e+00,1.645965e+00,3.923255e+03
4.342630e+01,-1.844167e+00,1.422081e+00,2.438709e+02
6.394348e+01,-5.857193e-01,3.028123e+00,9.414404e+02
2.844892e+01,-1.055953e+00,4.762545e+00,1.354632e+02
5.135268e+01,-3.860331e+00,2.077683e+00,3.428355e+02
4.554874e+01,5.926793e-01,2.453463e+00,2.370416e+02
3.987239e+01,1.781420e-01,3.627776e+00,1.813194e+02
1.187990e+02,-3.653480e+00,2.428391e+00,9.766644e+03
4.597325e+01,2.274963e+00,1.027720e+00,2.089848e+02
4.791831e+01,-1.259306e+00,8.290095e-01,4.005531e+02
7.616305e+01,1.021429e+00,1.460865e+00,9.427151e+03
2.884227e+01,1.133264e+00,2.211830e+00,1.220261e+02
5.908820e+01,1.439438e+00,2.258577e+00,5.481091e+02
6.960773e+01,2.835125e+00,1.555969e+00,1.984251e+03
4.537426e+01,1.446465e+00,1.256260e+00,2.358158e+02
5.740776e+01,-1.137155e+00,2.550353e+00,5.212432e+02
5.927659e+01,1.759723e-01,2.848073e+00,5.852451e+02
6.166614e+01,3.596040e+00,2.380570e+00,6.339861e+02
6.558373e+01,-8.461159e-01,7.607435e-01,2.416228e+03
4.936118e+01,1.712067e+00,3.618658e+00,2.753879e+02
3.116820e+01,2.872342e-01,1.805797e+00,1.540773e+02
1.343725e+02,-3.901656e-01,4.339532e+00,9.828777e+03
5.285706e+01,-3.413092e+00,1.847943e-01,3.745638e+02
5.874955e+01,-4.039882e+00,2.566791e+00,5.754753e+02
4.117612e+01,1.188964e+00,1.228061e+00,2.096979e+02
2.559832e+01,5.497525e-01,2.565385e+00,1.147396e+02
2.968148e+01,-2.100382e-01,7.070489e-01,3.158563e+02
9.994558e+01,1.287271e+00,3.574840e+00,9.887886e+03
3.902156e+01,1.761425e+00,4.758221e+00,1.847885e+02
3.939385e+01,1.604874e+00,2.250247e+00,1.659670e+02
4.770164e+01,1.078188e+00,2.951767e+00,2.515142e+02
3.068235e+01,1.786298e+00,2.213406e+00,1.222887e+02
4.888934e+01,3.192446e-01,3.495959e+00,2.762012e+02
3.944564e+01,6.743351e-01,4.143265e+00,1.800724e+02
5.894288e+01,5.090028e-01,6.304342e+00,6.231860e+02
4.279807e+01,3.458840e+00,4.325336e+00,2.170908e+02
4.754141e+01,6.439569e+00,3.328079e+00,3.035437e+02
2.339925e+01,-1.176564e+00,4.182732e+00,1.160351e+02
4.811559e+01,-1.702595e+00,1.297505e+00,3.213469e+02
1.199160e+02,-2.574773e+00,3.447140e+00,9.785513e+03
3.360806e+01,-1.144658e+00,4.088744e+00,1.517974e+02
5.001532e+01,5.088453e-01,1.384135e+00,3.994684e+02
1.921597e+01,-9.905411e-01,1.811930e+00,1.149431e+02
2.286851e+01,3.342286e+00,5.631645e+00,1.319370e+02
3.653408e+01,1.456840e+00,2.980620e+00,1.514557e+02
4.887331e+01,-3.512909e-01,2.192093e+00,3.123133e+02
5.436645e+01,-1.073952e+00,3.302645e-01,7.801022e+02
2.193628e+01,2.752831e-01,2.022932e+00,1.154191e+02
1.160680e+02,-7.059885e-01,1.020871e+00,9.801125e+03
1.017264e+02,4.466832e-01,1.877442e+00,9.888297e+03
1.526450e+01,-5.223393e-01,8.134129e-01,1.808234e+02
5.770812e+01,4.424475e-01,4.521499e+00,5.043833e+02
1.018159e+02,2.492082e+00,2.162399e+00,9.673586e+03
2.107074e+01,-3.640390e+00,9.893377e-01,1.115929e+02
5.786256e+01,2.078020e+00,1.899663e+00,4.648674e+02
1.387383e+02,2.367163e+00,2.393563e+00,9.913361e+03
4.158830e+01,1.870986e+00,1.501834e+00,1.789146e+02
1.675251e+01,1.738940e+00,1.584909e+00,9.450242e+01
5.123633e+01,3.037148e+00,7.432946e+00,4.176030e+02
1.121041e+02,3.218333e+00,6.642800e+00,9.877088e+03
7.492259e+01,-1.000934e+00,5.246225e+00,1.001564e+04
1.269730e+02,-4.061310e-01,1.109196e+00,9.799566e+03
2.489829e+01,-2.400036e+00,8.066763e-01,1.255824e+02
5.792645e+01,-3.872718e-01,2.005348e+00,6.137255e+02
4.698649e+01,-2.345982e-01,2.952780e+00,2.564085e+02
4.780538e+01,-1.579522e+00,1.878747e+00,2.944600e+02
3.319572e+01,-1.128989e-01,3.476206e+00,1.432069e+02
3.998144e+01,1.418075e+00,2.822964e+00,1.723101e+02
4.821095e+01,3.690463e+00,2.414211e+00,2.458656e+02
1.404529e+01,-2.448604e-01,1.783131e+00,1.098153e+02
3.197253e+01,8.596773e-01,1.209250e+00,1.676907e+02
5.967805e+01,1.548492e-01,2.150836e+00,6.786271e+02
4.051419e+01,-1.802915e+00,8.202126e-01,2.336361e+02
3.785255e+01,-2.578322e+00,2.688313e+00,1.774035e+02
1.221369e+02,1.919674e+00,1.852539e+00,9.877345e+03
6.273116e+01,6.950416e-01,1.336817e+00,1.135616e+03
4.681126e+01,-1.480224e+00,5.495107e-01,3.670886e+02
5.609645e+01,1.848153e+00,2.200889e+00,4.114465e+02
5.678119e+01,9.803679e-01,1.705677e+00,5.181427e+02
9.560467e+01,-1.152974e+00,1.880308e+00,9.957816e+03
1.340088e+02,-1.993472e+00,2.430170e+00,9.758482e+03
1.373646e+02,-2.797585e+00,3.771608e+00,9.775796e+03
5.350590e+01,-2.851024e+00,3.186393e+00,3.861428e+02
4.310956e+01,-2.431756e+00,1.702946e+00,2.244646e+02
6.551580e+01,-6.343000e-01,4.004803e+00,1.089267e+03
3.354252e+01,1.274699e-01,2.099991e+00,1.573330e+02
3.179024e+01,6.793357e-01,2.588116e+00,1.345939e+02
4.017709e+01,-7.376382e-01,4.442778e+00,1.936555e+02
6.357786e+01,-1.137053e+00,8.638493e-01,1.494929e+03
1.056442e+01,-1.140299e+00,2.674021e+00,9.127637e+01
5.300273e+01,5.282713e-01,1.774009e+00,4.200620e+02
2.259307e+01,-7.224436e-01,1.511081e+00,1.378140e+02
1.189750e+02,9.813667e-01,1.008467e+00,9.862819e+03
5.039568e+01,4.417747e-01,1.270927e+00,4.406113e+02
2.753687e+01,-6.076321e+00,1.964387e+00,1.543212e+02
6.074127e+01,1.661680e-01,7.283238e-01,1.730421e+03
6.221370e+01,1.893493e+00,2.330191e+00,7.093350e+02
3.450030e+01,-1.512896e+00,2.694412e+00,1.555966e+02
3.398310e+01,-1.315826e-01,1.555366e+00,1.929527e+02
5.168800e+01,-2.086429e+00,1.177432e+00,3.777931e+02
1.165700e+02,7.225562e-02,4.091855e+00,9.869587e+03
3.772334e+01,2.072110e-01,1.829200e+00,1.945000e+02
1.226975e+02,-2.734899e+00,2.120060e+00,9.750571e+03
4.308974e+01,-1.433867e+00,4.965548e+00,2.303299e+02
3.387204e+01,1.349510e+00,1.656674e+00,1.439730e+02
1.053377e+02,1.053359e+00,2.066611e+00,9.863298e+03
5.319059e+01,-4.106036e+00,2.840042e+00,3.936122e+02
1.398232e+02,6.552778e-01,3.312242e+00,9.840991e+03
7.732734e+01,-1.702203e+00,2.151318e+00,1.017717e+04
1.817223e+01,-1.640685e+00,2.549593e+00,1.025577e+02
1.396409e+02,-1.674991e+00,4.111293e+00,9.807007e+03
3.967251e+01,-2.291142e+00,1.805438e+00,1.939791e+02
1.280907e+02,-1.015941e+00,2.619329e+00,9.806833e+03
9.046289e+01,1.263689e-01,1.045189e+00,9.872711e+03
4.611105e+01,7.006574e-02,3.809364e+00,2.414811e+02
9.520209e+01,1.836040e+00,2.057970e+00,9.665372e+03
4.664322e+01,-1.464668e+00,1.454016e+00,3.007069e+02
5.611987e+01,2.336479e+00,7.314201e-01,3.906174e+02
5.766323e+01,6.819286e-01,5.146692e+00,5.202060e+02
2.852464e+01,3.752331e-01,2.101599e+00,1.320684e+02
2.056903e+01,2.798312e+00,1.788693e+00,9.567183e+01
1.278906e+02,1.920804e-01,2.625702e+00,9.849986e+03
6.108128e+01,1.372008e+00,2.759896e+00,6.495724e+02
4.631736e+01,-1.112546e-01,2.405814e+00,2.597020e+02
5.943289e+01,-1.349558e+00,1.754364e+00,6.903941e+02
1.066985e+02,-3.582452e-01,4.783667e+00,9.892921e+03
3.771107e+01,-1.928020e+00,9.959421e-01,1.986536e+02
5.114301e+01,-1.631191e+00,6.730259e+00,3.927132e+02
4.918684e+01,1.740258e+00,5.603776e+00,3.146526e+02
1.630242e+01,-2.102177e+00,4.319128e+00,1.058231e+02
1.296305e+02,-9.517992e-01,2.098251e+00,9.792618e+03
1.895177e+01,4.264679e-01,3.915315e-01,2.649356e+02
9.218563e+01,-3.476592e+00,2.049543e+00,9.936626e+03
5.062484e+01,5.344184e-01,2.569121e+00,3.122853e+02
1.332626e+02,9.347079e-02,4.128005e+00,9.834656e+03
3.788681e+01,2.993590e+00,4.787609e+00,1.827414e+02
1.210849e+02,-6.175931e-01,3.444975e+00,9.847147e+03
1.093869e+02,-2.697917e+00,9.064039e-01,9.823627e+03
3.309748e+01,-1.321949e+00,2.875352e+00,1.474499e+02
4.998302e+01,-2.139593e+00,3.852082e+00,3.122439e+02
6.141056e+01,3.480396e+00,8.205601e-01,5.808141e+02
6.395965e+01,2.590833e+00,3.774268e+00,8.579811e+02
6.000435e+01,5.067111e-01,2.359396e+00,6.522391e+02
3.728865e+01,6.345125e-01,8.238749e-01,2.647177e+02
7.856113e+01,-1.432504e+00,2.249006e+00,1.015455e+04
6.302411e+01,6.942026e-01,4.954747e-01,1.803011e+03
4.320900e+01,1.300889e+00,1.785463e+00,2.071577e+02
1.043354e+01,-1.899346e+00,2.351491e+00,9.177495e+01
4.719837e+01,-1.550597e+00,3.075606e+00,2.634959e+02
4.424124e+01,-2.161944e+00,6.382571e-01,2.600421e+02
4.699964e+01,-1.627379e+00,2.393294e+00,2.678096e+02
5.156026e+01,2.023148e+00,2.180651e+00,2.966364e+02
5.535051e+01,-1.973200e+00,3.273156e+00,4.305247e+02
5.112546e+01,-3.980879e-01,1.064410e+00,5.849137e+02
1.249386e+02,-1.745788e+00,2.020450e+00,9.759085e+03
6.287850e+01,3.940862e-01,1.064029e+00,1.501737e+03
4.168821e+01,-2.332413e+00,1.452416e+00,2.145628e+02
4.517845e+01,4.918385e-01,1.933464e+00,2.549120e+02
5.677505e+01,-7.455484e-01,2.254301e+00,5.226416e+02
5.839029e+01,-1.750006e+00,3.433798e+00,5.394342e+02
3.971375e+01,4.058820e+00,4.199429e+00,1.951830e+02
1.450590e+01,-1.678076e-01,1.564645e+00,1.195431e+02
5.476401e+01,3.656969e+00,2.223809e+00,3.593978e+02
1.290089e+02,4.874816e-01,1.615344e+00,9.872867e+03
2.244509e+01,4.760945e+00,3.014288e+00,1.172606e+02
1.058339e+01,4.442387e-03,2.756635e+00,9.020284e+01
3.278201e+01,8.309080e-02,2.080496e+00,1.545169e+02
1.377166e+02,4.771767e-01,3.216492e+00,9.839246e+03
4.505531e+01,-1.184119e+00,9.328294e-01,3.425877e+02
4.025217e+01,2.171625e+00,2.214646e+00,1.663744e+02
4.985927e+01,5.942497e+00,2.464572e+00,3.152085e+02
3.524403e+01,-2.290430e+00,2.570737e+00,1.608782e+02
5.128060e+01,-9.344829e-01,1.846343e+00,3.838334e+02
1.272293e+02,2.084519e+00,1.467026e+00,9.859834e+03
2.187093e+01,5.709145e-01,1.026541e+00,1.569649e+02
4.631870e+01,-7.818407e-01,1.142508e+00,3.829118e+02
1.305816e+02,-2.142678e-01,2.002227e+00,9.826355e+03
3.571869e+01,2.490705e+00,1.807787e+00,1.375216e+02
4.930729e+01,-6.371878e-01,3.171623e+00,2.909984e+02
4.245184e+01,-2.459575e+00,5.343683e+00,2.383369e+02
2.647388e+01,-9.745865e-01,2.601402e+00,1.225912e+02
4.970517e+01,-2.610250e+00,9.413501e-01,3.205127e+02
2.687762e+01,-1.974330e+00,5.161044e-01,1.440264e+02
5.622654e+01,2.269671e+00,1.658771e-01,3.977382e+02
1.313925e+02,-2.158451e+00,3.030390e+00,9.772517e+03
4.365864e+01,-7.826584e-01,2.109003e+00,2.411609e+02
6.063157e+01,-9.259024e-01,1.455632e+00,9.055987e+02
5.067293e+01,1.623959e+00,2.899110e+00,2.902656e+02
4.737144e+01,-4.609227e+00,2.698556e+00,2.918340e+02
5.201063e+01,1.034789e+00,2.191272e+00,3.369245e+02
4.712072e+01,-1.773320e-01,5.885582e-01,7.871447e+02
5.046975e+01,-1.784523e+00,9.567165e-01,3.813343e+02
3.811398e+01,3.392447e+00,1.410336e+00,1.482119e+02
4.236623e+01,-2.903362e+00,3.230878e+00,2.164095e+02
3.119512e+01,-2.046288e+00,2.127364e+00,1.425672e+02
3.663691e+01,-3.309787e+00,3.203198e+00,1.759028e+02
6.057751e+01,8.046713e-01,3.368071e+00,6.259784e+02
4.335160e+01,2.218787e+00,5.103997e+00,2.288268e+02
5.306360e+01,8.585455e-01,1.873669e+00,3.881331e+02
2.521901e+01,3.176831e-01,3.751424e+00,1.146124e+02
3.802411e+01,-2.821428e+00,3.467837e+00,1.827902e+02
3.587883e+01,-4.865315e+00,1.816651e+00,1.798734e+02
5.336292e+01,1.366576e+00,1.493785e+00,3.778070e+02
5.302789e+01,3.426459e-01,1.225853e+00,5.557561e+02
3.119048e+01,-1.639705e-01,3.555759e+00,1.349453e+02
5.311470e+01,1.179630e+00,3.143258e+00,3.454383e+02
5.640446e+01,-9.555077e-01,9.044983e-01,7.814023e+02
5.129230e+01,-2.111867e+00,4.401234e+00,3.440817e+02
1.069731e+01,-5.489555e-01,4.348139e-01,2.253679e+02
8.431612e+01,5.217401e-01,1.461030e+00,9.766276e+03
7.724520e+01,-1.343934e+00,4.565315e+00,1.003701e+04
2.423507e+01,-1.897814e+00,2.694077e+00,1.163535e+02
5.813343e+01,-2.696561e+00,1.763690e+00,5.451620e+02
4.639139e+01,6.906378e-01,1.707655e+00,2.772973e+02
2.863485e+01,1.502054e+00,3.977590e+00,1.247844e+02
7.206258e+01,2.591207e-01,1.394450e+00,9.820550e+03
1.101807e+02,3.199340e+00,2.078833e+00,9.682817e+03
4.884670e+01,3.832104e+00,3.098140e+00,2.680976e+02
6.430778e+01,3.476876e-01,1.234744e+00,1.644865e+03
1.288967e+02,-7.305098e-01,5.972105e+00,9.836217e+03
2.552848e+01,-2.760370e+00,4.139631e+00,1.290868e+02
6.746436e+01,-3.560272e+00,2.606325e+00,1.447025e+03
4.970252e+01,1.545418e+00,2.384940e+00,2.746592e+02
4.953027e+01,-7.069618e-01,4.862728e+00,3.077559e+02
5.518343e+01,6.529100e-01,2.513703e+00,4.221544e+02
4.218527e+01,1.173945e+00,8.474582e-01,2.382571e+02
6.156145e+01,-1.731568e+00,3.142268e+00,7.174731e+02
3.867878e+01,-1.057796e+00,5.116206e+00,1.925732e+02
4.972956e+01,2.707064e+00,2.034682e+00,2.572847e+02
1.381957e+02,-1.384269e+00,2.058929e+00,9.766935e+03
6.187190e+01,-1.547947e+00,3.079551e+00,7.427159e+02
5.535784e+01,2.551783e+00,1.326180e+00,3.635290e+02
3.583851e+01,1.071744e+00,2.021528e+00,1.549444e+02
1.278170e+02,7.301242e-01,1.263645e+00,9.893763e+03
1.738379e+01,2.316743e+00,1.122999e+00,9.177269e+01
4.732034e+01,-4.443755e-01,2.490106e+00,2.732087e+02
4.263440e+01,-1.650075e-01,1.009594e+00,3.887960e+02
2.804615e+01,-2.195927e+00,4.472021e+00,1.367601e+02
5.356616e+01,-1.086077e-01,3.914137e+00,3.714926e+02
2.935540e+01,-2.277001e+00,2.703056e+00,1.336265e+02
2.691183e+01,2.516826e+00,3.313423e+00,1.158060e+02
5.035630e+01,-2.795109e-01,5.143383e+00,3.257093e+02
1.144682e+02,5.848536e-01,3.719273e+00,9.882149e+03
5.828521e+01,2.705754e+00,1.814590e+00,4.602335e+02
3.880110e+01,-1.559060e+00,4.164499e+00,1.851163e+02
6.994442e+01,-1.026723e+00,7.451536e-02,6.849446e+03
4.725261e+01,-3.775552e+00,5.195135e+00,3.112852e+02
5.218758e+01,6.027654e-01,3.099788e+00,3.334528e+02
1.488334e+01,-7.456203e-02,2.666047e+00,9.553761e+01
3.515897e+01,2.046334e-01,4.255824e+00,1.561134e+02
2.858055e+01,-1.199163e+00,3.935697e+00,1.301757e+02
4.890766e+01,-1.839341e+00,3.187881e-01,3.681440e+02
2.307694e+01,-9.064404e-01,3.220349e+00,1.110507e+02
3.823088e+01,4.014401e+00,5.503759e+00,2.043850e+02
3.671617e+01,-6.456524e-01,2.294045e+00,1.745437e+02
3.808938e+01,-2.937634e+00,3.124475e+00,1.820904e+02
5.880155e+01,-1.474901e+00,3.225062e+00,5.589683e+02
9.459736e+01,-5.531286e-01,1.182800e+00,9.975505e+03
3.252742e+01,-2.162535e+00,8.547874e-01,1.608258e+02
9.142616e+01,-1.508132e-01,1.440582e+00,9.962063e+03
2.626911e+01,1.482981e+00,2.324217e+00,1.110682e+02
4.896089e+01,-3.893169e+00,6.363657e+00,3.669386e+02
5.224456e+01,2.211490e+00,2.269455e+00,3.070599e+02
1.112156e+02,-1.587871e+00,1.148396e+00,9.792313e+03
6.728025e+01,-5.807990e-01,2.219416e+00,1.752903e+03
4.173888e+01,-2.043478e+00,3.845764e+00,2.087048e+02
1.301380e+02,-1.517120e+00,3.795582e+00,9.811802e+03
4.345220e+01,7.977997e-01,1.733980e+00,2.323017e+02
5.115127e+01,1.188867e+00,1.468037e+00,3.421135e+02
4.243654e+01,3.060872e-01,2.097276e+00,2.203555e+02
6.760211e+01,-3.403851e+00,6.718684e+00,1.643438e+03
5.317586e+01,-1.459714e+00,3.301048e+00,3.702349e+02
4.163803e+01,-9.860124e-02,2.755258e+00,1.999408e+02
4.425231e+01,2.473610e-01,2.019526e+00,2.457114e+02
5.429397e+01,3.631454e+00,3.604023e+00,3.811956e+02
6.407926e+01,1.815573e-01,2.322935e+00,1.051229e+03
1.312959e+02,2.051557e-01,8.185653e-01,9.857704e+03
5.073519e+01,-1.445314e+00,2.447627e-01,4.890407e+02
7.640926e+01,1.511768e-01,2.383795e+00,9.972677e+03
2.912672e+01,-6.046940e+00,7.861292e+00,2.111272e+02
6.323766e+01,-1.321792e+00,3.023824e+00,8.625017e+02
1.082114e+02,2.852106e+00,1.294598e+00,9.532681e+03
4.148756e+01,3.448250e+00,1.207176e+00,1.674970e+02
3.618545e+01,-2.186590e+00,2.842903e+00,1.658243e+02
3.064456e+01,-1.002012e+00,3.174246e+00,1.352487e+02
1.232630e+02,-3.762322e+00,3.053666e+00,9.759086e+03
2.663536e+01,-3.092569e+00,1.691336e+00,1.258436e+02
8.781595e+01,1.246287e+00,1.180438e+00,9.430055e+03
1.290973e+02,1.038601e+00,5.269173e+00,9.849650e+03
6.685689e+01,-4.923254e-01,3.917257e+00,1.309314e+03
5.659928e+01,3.386848e+00,1.056135e+00,3.863298e+02
6.501245e+01,7.181168e+00,4.663270e+00,1.194079e+03
1.155580e+02,8.349299e-01,2.824839e+00,9.890147e+03
1.121576e+01,-3.898093e-01,3.499425e+00,9.105873e+01
3.307526e+01,-5.297248e-01,1.779163e+00,1.719322e+02
6.433690e+01,-1.579648e+00,2.390424e-01,1.514963e+03
4.940202e+01,-7.519374e-01,3.744165e+00,2.921273e+02
2.871249e+01,1.703589e+00,2.783547e+00,1.176438e+02
